Código;Fundo;Data;Cota;Variação;Captação;Resgate;PL;Cotistas
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/07/2018;301,889985;-0,43%;R$ 3,319,766,85;R$ 246,941,67;R$ 1,791,703,610,49;1,472
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/07/2018;303,20591;-0,06%;R$ 21,903,935,62;R$ 131,284,74;R$ 1,796,427,344,09;1,465
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/07/2018;303,394127;-0,59%;R$ 29,992,942,00;R$ 0,00;R$ 1,775,756,322,55;1,447
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/07/2018;305,202838;0,16%;R$ 6,966,102,67;R$ 217,482,55;R$ 1,756,170,901,79;1,421
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/07/2018;304,705111;0,32%;R$ 10,643,611,27;R$ 0,00;R$ 1,746,569,312,60;1,406
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/07/2018;303,723177;-0,39%;R$ 7,944,588,41;R$ 212,295,69;R$ 1,730,331,557,13;1,388
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/07/2018;304,902928;0,02%;R$ 0,00;R$ 0,00;R$ 1,729,290,351,61;1,365
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/07/2018;304,85197;-0,40%;R$ 10,514,343,99;R$ 57,600,75;R$ 1,729,001,340,71;1,365
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/07/2018;306,083099;0,26%;R$ 7,556,734,30;R$ 377,196,59;R$ 1,725,484,850,13;1,342
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/07/2018;305,288161;0,07%;R$ 9,007,507,90;R$ 887,688,59;R$ 1,713,842,646,87;1,329
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/07/2018;305,082442;-0,05%;R$ 5,308,073,86;R$ 52,000,00;R$ 1,704,573,421,71;1,304
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/07/2018;305,223867;0,27%;R$ 3,804,267,09;R$ 2,518,192,99;R$ 1,700,105,087,69;1,281
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/06/2018;304,409179;-0,23%;R$ 7,138,000,00;R$ 0,00;R$ 1,694,284,612,19;1,275
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/06/2018;305,121669;-0,17%;R$ 2,889,628,74;R$ 365,000,00;R$ 1,691,095,495,99;1,268
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/06/2018;305,627786;0,71%;R$ 5,905,324,53;R$ 1,086,662,68;R$ 1,691,371,760,69;1,259
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/06/2018;303,466604;0,24%;R$ 5,294,075,59;R$ 454,110,59;R$ 1,674,626,996,82;1,248
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/06/2018;302,75106;-0,07%;R$ 5,718,594,77;R$ 102,913,67;R$ 1,665,849,842,57;1,240
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/06/2018;302,960506;-0,01%;R$ 4,649,676,86;R$ 991,365,25;R$ 1,661,382,728,07;1,229
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/06/2018;302,981336;0,41%;R$ 10,071,283,78;R$ 0,00;R$ 1,657,838,390,54;1,221
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/06/2018;301,749948;0,27%;R$ 4,297,519,74;R$ 79,000,00;R$ 1,641,070,190,45;1,214
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/06/2018;300,924225;-0,20%;R$ 5,655,026,51;R$ 81,967,53;R$ 1,632,372,513,12;1,201
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/06/2018;301,518299;0,12%;R$ 12,092,123,84;R$ 166,189,73;R$ 1,630,011,026,01;1,194
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/06/2018;301,167269;-0,45%;R$ 9,234,110,71;R$ 263,557,09;R$ 1,616,201,299,59;1,180
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/06/2018;302,543226;0,33%;R$ 5,659,524,49;R$ 609,800,00;R$ 1,614,573,776,99;1,161
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/06/2018;301,562992;0,30%;R$ 6,090,387,60;R$ 150,558,82;R$ 1,604,309,229,77;1,154
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/06/2018;300,665484;0,37%;R$ 4,030,109,00;R$ 1,265,094,16;R$ 1,593,612,351,45;1,139
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/06/2018;299,563016;0,55%;R$ 5,629,564,84;R$ 198,002,79;R$ 1,585,014,083,11;1,138
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/06/2018;297,913463;-0,06%;R$ 3,466,813,20;R$ 864,381,06;R$ 1,570,884,499,06;1,130
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/06/2018;298,106454;0,16%;R$ 2,756,180,19;R$ 0,00;R$ 1,569,298,015,96;1,128
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/06/2018;297,628391;0,31%;R$ 2,466,706,38;R$ 1,236,278,48;R$ 1,564,029,627,16;1,123
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/06/2018;296,715329;0,62%;R$ 6,340,000,00;R$ 1,958,748,67;R$ 1,558,004,855,07;1,117
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/06/2018;294,880072;-0,22%;R$ 2,663,374,00;R$ 111,076,31;R$ 1,544,014,059,74;1,114
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/06/2018;295,543781;0,33%;R$ 12,299,033,34;R$ 1,130,298,84;R$ 1,544,931,248,32;1,113
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/05/2018;294,565603;-0,26%;R$ 33,853,359,03;R$ 411,203,03;R$ 1,528,686,135,26;1,109
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/05/2018;295,345557;0,03%;R$ 2,041,846,83;R$ 81,212,14;R$ 1,499,946,998,49;1,104
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/05/2018;295,26351;0,35%;R$ 3,171,809,60;R$ 1,141,212,79;R$ 1,497,570,221,65;1,101
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/05/2018;294,227299;0,11%;R$ 5,249,283,86;R$ 1,084,516,13;R$ 1,490,291,109,48;1,099
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/05/2018;293,892892;0,04%;R$ 33,849,069,92;R$ 496,081,38;R$ 1,484,437,274,39;1,093
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/05/2018;293,768678;-0,31%;R$ 4,937,307,40;R$ 42,475,376,55;R$ 1,450,470,983,39;1,089
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/05/2018;294,670833;-0,06%;R$ 4,276,438,00;R$ 5,657,049,02;R$ 1,492,578,683,76;1,086
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/05/2018;294,835477;-0,03%;R$ 4,699,454,00;R$ 1,366,791,22;R$ 1,494,794,029,05;1,091
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/05/2018;294,925058;-0,05%;R$ 13,644,760,73;R$ 13,622,030,50;R$ 1,491,914,522,40;1,091
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/05/2018;295,071009;0,57%;R$ 4,166,170,00;R$ 3,459,818,99;R$ 1,492,630,091,99;1,086
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/05/2018;293,39051;0,22%;R$ 1,763,000,00;R$ 42,902,401,76;R$ 1,483,426,879,56;1,081
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/05/2018;292,747057;0,78%;R$ 6,148,116,74;R$ 689,709,05;R$ 1,521,222,661,37;1,081
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/05/2018;290,47561;0,13%;R$ 7,734,765,98;R$ 759,756,71;R$ 1,504,003,322,34;1,077
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/05/2018;290,110976;0,14%;R$ 1,423,860,31;R$ 2,649,034,07;R$ 1,495,149,095,77;1,077
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/05/2018;289,708442;-0,17%;R$ 2,250,000,00;R$ 6,177,748,55;R$ 1,494,298,021,61;1,075
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/05/2018;290,188433;0,19%;R$ 21,733,700,00;R$ 61,273,260,31;R$ 1,500,708,040,36;1,079
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/05/2018;289,642832;0,26%;R$ 2,508,500,00;R$ 1,735,689,39;R$ 1,537,351,690,77;1,079
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/05/2018;288,892489;0,16%;R$ 2,101,400,00;R$ 719,694,53;R$ 1,532,598,250,07;1,081
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/05/2018;288,430695;0,30%;R$ 957,000,00;R$ 919,070,23;R$ 1,528,768,897,90;1,081
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/05/2018;287,563166;-0,15%;R$ 1,680,000,00;R$ 7,360,126,04;R$ 1,524,132,917,46;1,084
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/05/2018;287,992296;0,76%;R$ 409,500,00;R$ 5,744,118,11;R$ 1,532,095,978,83;1,086
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;30/04/2018;285,810924;0,29%;R$ 1,490,000,00;R$ 0,00;R$ 1,525,785,466,86;1,093
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/04/2018;284,983675;-0,23%;R$ 1,460,409,00;R$ 1,823,913,20;R$ 1,519,883,558,84;1,092
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/04/2018;285,652919;-0,16%;R$ 970,000,00;R$ 296,311,02;R$ 1,523,817,148,31;1,096
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;25/04/2018;286,121244;0,30%;R$ 956,004,00;R$ 700,000,00;R$ 1,525,640,635,11;1,095
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;24/04/2018;285,256783;0,10%;R$ 1,960,000,00;R$ 485,687,06;R$ 1,520,775,973,27;1,094
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/04/2018;284,972117;0,13%;R$ 1,780,000,00;R$ 862,377,18;R$ 1,517,785,504,44;1,093
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/04/2018;284,607075;0,33%;R$ 1,615,000,00;R$ 680,118,94;R$ 1,514,924,814,50;1,092
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/04/2018;283,669221;0,12%;R$ 1,400,000,00;R$ 5,158,479,59;R$ 1,509,000,943,94;1,093
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;18/04/2018;283,321497;-0,04%;R$ 1,668,500,00;R$ 3,378,448,04;R$ 1,510,905,069,49;1,097
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;17/04/2018;283,428519;-0,12%;R$ 130,000,00;R$ 1,610,359,35;R$ 1,513,186,395,03;1,099
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/04/2018;283,755445;0,14%;R$ 1,670,000,00;R$ 1,071,630,54;R$ 1,516,413,876,15;1,101
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/04/2018;283,366054;0,30%;R$ 525,000,00;R$ 5,366,492,29;R$ 1,513,735,388,76;1,101
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/04/2018;282,521075;0,37%;R$ 1,044,000,00;R$ 2,585,594,75;R$ 1,514,048,584,13;1,102
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;11/04/2018;281,486932;-0,37%;R$ 875,000,00;R$ 1,144,716,07;R$ 1,510,042,494,62;1,097
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;10/04/2018;282,51997;0,06%;R$ 1,830,000,00;R$ 13,768,720,95;R$ 1,515,854,958,51;1,096
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/04/2018;282,347655;0,09%;R$ 1,233,948,00;R$ 456,997,85;R$ 1,526,861,843,96;1,097
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/04/2018;282,106558;-0,08%;R$ 270,000,00;R$ 1,317,554,61;R$ 1,524,781,767,34;1,098
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/04/2018;282,324834;0,33%;R$ 1,622,000,00;R$ 11,473,451,89;R$ 1,527,009,912,55;1,099
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;04/04/2018;281,391767;-0,08%;R$ 1,322,000,00;R$ 14,564,512,28;R$ 1,531,782,123,67;1,097
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;03/04/2018;281,616925;0,27%;R$ 352,000,00;R$ 10,388,493,29;R$ 1,546,260,902,72;1,099
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/04/2018;280,870596;-0,06%;R$ 1,707,000,00;R$ 3,320,787,96;R$ 1,552,172,965,64;1,100
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;29/03/2018;281,048739;-0,15%;R$ 510,000,00;R$ 681,163,61;R$ 1,554,772,246,84;1,103
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/03/2018;281,462809;0,11%;R$ 1,065,000,00;R$ 619,315,61;R$ 1,557,234,312,40;1,102
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/03/2018;281,166806;-0,19%;R$ 1,896,000,00;R$ 391,261,02;R$ 1,555,151,418,36;1,104
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/03/2018;281,70627;-0,04%;R$ 1,402,000,00;R$ 1,486,796,94;R$ 1,556,627,602,41;1,105
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/03/2018;281,826748;-0,14%;R$ 2,443,000,00;R$ 2,002,600,84;R$ 1,557,378,162,16;1,105
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/03/2018;282,220962;-0,17%;R$ 5,425,000,00;R$ 1,831,488,25;R$ 1,559,115,573,81;1,107
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/03/2018;282,691881;0,10%;R$ 1,057,370,06;R$ 25,000,00;R$ 1,558,117,639,33;1,107
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/03/2018;282,397359;0,25%;R$ 625,000,00;R$ 59,855,35;R$ 1,555,463,021,49;1,105
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/03/2018;281,692;0,08%;R$ 2,500,000,00;R$ 1,587,540,01;R$ 1,551,014,122,80;1,106
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/03/2018;281,460976;-0,02%;R$ 3,267,000,00;R$ 351,350,34;R$ 1,548,830,377,00;1,107
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/03/2018;281,503907;0,08%;R$ 3,530,000,00;R$ 981,520,30;R$ 1,546,150,526,81;1,106
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/03/2018;281,289296;0,05%;R$ 1,155,500,00;R$ 0,00;R$ 1,542,425,248,94;1,103
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;13/03/2018;281,135218;-0,10%;R$ 1,479,000,00;R$ 0,00;R$ 1,540,425,507,76;1,100
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;12/03/2018;281,402692;0,02%;R$ 1,095,000,00;R$ 2,133,682,32;R$ 1,540,410,673,15;1,099
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/03/2018;281,351196;-0,03%;R$ 1,629,348,00;R$ 1,560,608,52;R$ 1,541,167,271,42;1,101
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/03/2018;281,446055;0,05%;R$ 2,943,000,00;R$ 1,526,723,54;R$ 1,541,618,122,10;1,101
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/03/2018;281,310423;0,21%;R$ 1,939,000,00;R$ 3,041,862,33;R$ 1,539,459,603,23;1,104
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/03/2018;280,710344;-0,19%;R$ 4,975,847,58;R$ 69,543,181,02;R$ 1,537,276,206,83;1,107
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/03/2018;281,242843;0,05%;R$ 615,000,00;R$ 1,106,117,05;R$ 1,604,882,186,67;1,106
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/03/2018;281,091225;0,35%;R$ 4,051,458,00;R$ 1,408,019,95;R$ 1,604,507,847,07;1,103
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/03/2018;280,114227;-0,22%;R$ 2,694,500,00;R$ 2,015,222,94;R$ 1,596,296,756,97;1,102
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;28/02/2018;280,728417;-0,02%;R$ 5,526,617,00;R$ 3,334,825,37;R$ 1,599,116,095,46;1,102
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;27/02/2018;280,798314;0,10%;R$ 3,999,000,00;R$ 74,357,346,39;R$ 1,597,321,918,23;1,101
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;26/02/2018;280,510006;0,09%;R$ 410,000,00;R$ 2,689,580,95;R$ 1,665,967,981,01;1,106
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;23/02/2018;280,268311;-0,31%;R$ 1,478,713,00;R$ 427,128,91;R$ 1,666,810,152,96;1,104
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;22/02/2018;281,14979;-0,09%;R$ 1,120,000,00;R$ 150,000,00;R$ 1,670,997,589,73;1,100
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;21/02/2018;281,412795;0,12%;R$ 3,265,090,00;R$ 25,000,00;R$ 1,671,589,836,67;1,097
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;20/02/2018;281,087349;-0,15%;R$ 1,925,000,00;R$ 783,287,85;R$ 1,666,420,349,46;1,094
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;19/02/2018;281,509803;0,25%;R$ 1,650,000,00;R$ 1,065,336,80;R$ 1,667,781,432,16;1,094
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;16/02/2018;280,794669;-0,11%;R$ 648,380,00;R$ 1,068,989,87;R$ 1,662,961,502,52;1,095
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;15/02/2018;281,102113;0,09%;R$ 1,972,380,00;R$ 2,065,037,75;R$ 1,665,203,359,64;1,096
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;14/02/2018;280,862011;-0,03%;R$ 415,000,00;R$ 5,524,095,27;R$ 1,663,873,613,55;1,089
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;09/02/2018;280,941197;-0,08%;R$ 1,310,000,00;R$ 1,455,328,20;R$ 1,669,453,259,61;1,093
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;08/02/2018;281,157694;0,08%;R$ 2,671,000,00;R$ 1,928,241,04;R$ 1,670,885,202,60;1,093
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;07/02/2018;280,930612;0,29%;R$ 1,780,000,00;R$ 1,302,996,00;R$ 1,668,793,524,41;1,094
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;06/02/2018;280,104891;-0,40%;R$ 2,081,000,00;R$ 4,447,092,71;R$ 1,663,412,942,57;1,097
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;05/02/2018;281,215797;-0,07%;R$ 1,182,000,00;R$ 977,698,53;R$ 1,672,385,575,86;1,098
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;02/02/2018;281,418263;0,25%;R$ 2,492,477,00;R$ 81,800,54;R$ 1,673,385,187,62;1,099
15228;GÁVEA MACRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO MULTIMERCADO;01/02/2018;280,725764;0,23%;R$ 674,500,00;R$ 591,364,57;R$ 1,666,862,666,78;1,099
